Loading MDL dataset and processing independent runs...
MDL raw data loaded. 43076 total entries.
Found 8 independent runs in the file.
MDL dataset fully processed. Found 42364 valid input-target pairs across all runs.
Initial Performance of Untrained Model: 
Avg Train Loss: 1.2073284051248006, Avg Test Loss: 1.2100333790209203
Epoch: 1, Avg Train Loss: 0.6809678282056536, Avg Test Loss: 0.616869926719607, LR: [0.0009999901402976406], Time taken: 26.246868140995502
Epoch: 186, Avg Train Loss: 0.3874413877725601, Avg Test Loss: 0.5390375162747489, LR: [0.000695991146585182], Time taken: 25.923546018078923
Epoch: 187, Avg Train Loss: 0.3873272627592087, Avg Test Loss: 0.5450661943971633, LR: [0.0006930992041425588], Time taken: 25.996920125558972
Epoch: 188, Avg Train Loss: 0.3872535793909005, Avg Test Loss: 0.5457693918492647, LR: [0.000690199658213139], Time taken: 25.99023388605565
Epoch: 189, Avg Train Loss: 0.3870091950254781, Avg Test Loss: 0.5398274854788068, LR: [0.0006872926232660305], Time taken: 25.957966803573072
Epoch: 190, Avg Train Loss: 0.3870085472507136, Avg Test Loss: 0.5401780224742894, LR: [0.0006843782140659959], Time taken: 25.99709413200617
Epoch: 191, Avg Train Loss: 0.38690395770328384, Avg Test Loss: 0.538225555605396, LR: [0.0006814565456689199], Time taken: 25.98804404400289
Epoch: 192, Avg Train Loss: 0.3866829961538315, Avg Test Loss: 0.5415510174830193, LR: [0.000678527733417268], Time taken: 25.954782746732235
Epoch: 193, Avg Train Loss: 0.3868307625608785, Avg Test Loss: 0.5434342011675863, LR: [0.0006755918929355331], Time taken: 25.9834994263947
Epoch: 194, Avg Train Loss: 0.3866360759096486, Avg Test Loss: 0.5400881627254023, LR: [0.0006726491401256706], Time taken: 25.967031978070736
Epoch: 195, Avg Train Loss: 0.3864635464336191, Avg Test Loss: 0.5433515424733452, LR: [0.0006696995911625224], Time taken: 25.95545044541359
Epoch: 196, Avg Train Loss: 0.3863787241280079, Avg Test Loss: 0.5459007792796576, LR: [0.0006667433624892311], Time taken: 25.96460001077503
Epoch: 197, Avg Train Loss: 0.3861897715500423, Avg Test Loss: 0.5411601836588067, LR: [0.0006637805708126432], Time taken: 25.90346970036626
Epoch: 198, Avg Train Loss: 0.38614907073123117, Avg Test Loss: 0.5428154471135825, LR: [0.0006608113330987004], Time taken: 25.984016465954483
Epoch: 199, Avg Train Loss: 0.3861230042363916, Avg Test Loss: 0.541439564623736, LR: [0.000657835766567824], Time taken: 25.919019112363458
Epoch: 200, Avg Train Loss: 0.38603494497282165, Avg Test Loss: 0.5403827462118789, LR: [0.0006548539886902856], Time taken: 25.98651122301817
Epoch: 201, Avg Train Loss: 0.3858434483408928, Avg Test Loss: 0.5414461518503033, LR: [0.0006518661171815701], Time taken: 25.915602111257613
Epoch: 202, Avg Train Loss: 0.3857581054525716, Avg Test Loss: 0.5431563316202006, LR: [0.0006488722699977284], Time taken: 25.942623135633767
Epoch: 203, Avg Train Loss: 0.3854946035359587, Avg Test Loss: 0.5428092805971688, LR: [0.0006458725653307213], Time taken: 25.931139607913792
Epoch: 204, Avg Train Loss: 0.38567000212413927, Avg Test Loss: 0.5426728824704169, LR: [0.0006428671216037525], Time taken: 25.927933988161385
Epoch: 205, Avg Train Loss: 0.38563634934169905, Avg Test Loss: 0.5445052820000094, LR: [0.0006398560574665946], Time taken: 25.956142699345946
Epoch: 206, Avg Train Loss: 0.38523865480508124, Avg Test Loss: 0.5414118968206776, LR: [0.0006368394917909035], Time taken: 25.94654151238501
Epoch: 207, Avg Train Loss: 0.38538553225142613, Avg Test Loss: 0.5420303216440281, LR: [0.0006338175436655272], Time taken: 25.90098144300282
Epoch: 208, Avg Train Loss: 0.3851789865110602, Avg Test Loss: 0.5403621674553508, LR: [0.0006307903323918029], Time taken: 25.9670265391469
Epoch: 209, Avg Train Loss: 0.3851839464690004, Avg Test Loss: 0.5415695760748623, LR: [0.0006277579774788489], Time taken: 25.923318600282073
Epoch: 210, Avg Train Loss: 0.3849451333284378, Avg Test Loss: 0.5410882215955695, LR: [0.0006247205986388444], Time taken: 25.951761100441217
Epoch: 211, Avg Train Loss: 0.3848620137998036, Avg Test Loss: 0.5432526434102973, LR: [0.0006216783157823055], Time taken: 25.936164809390903
Epoch: 212, Avg Train Loss: 0.3848585077694484, Avg Test Loss: 0.5416148079700596, LR: [0.0006186312490133501], Time taken: 25.916295661590993
Epoch: 213, Avg Train Loss: 0.3846568698329585, Avg Test Loss: 0.5407606639751338, LR: [0.0006155795186249566], Time taken: 25.936942968517542
Epoch: 214, Avg Train Loss: 0.384639481987272, Avg Test Loss: 0.5438660328074032, LR: [0.0006125232450942154], Time taken: 25.939443352632225
Epoch: 215, Avg Train Loss: 0.38441788575478963, Avg Test Loss: 0.5434007691443388, LR: [0.0006094625490775726], Time taken: 25.96974744834006
Epoch: 216, Avg Train Loss: 0.3844777072114604, Avg Test Loss: 0.5416096935908449, LR: [0.0006063975514060659], Time taken: 25.95235459972173
Epoch: 217, Avg Train Loss: 0.3843707465699741, Avg Test Loss: 0.542758490632076, LR: [0.0006033283730805553], Time taken: 25.97343378327787
Epoch: 218, Avg Train Loss: 0.38415280090911047, Avg Test Loss: 0.5415134639292604, LR: [0.0006002551352669458], Time taken: 25.938789217732847
Epoch: 219, Avg Train Loss: 0.38421798912542204, Avg Test Loss: 0.5449689901602937, LR: [0.0005971779592914042], Time taken: 25.91194336861372
Epoch: 220, Avg Train Loss: 0.38400964779513225, Avg Test Loss: 0.5439612736740185, LR: [0.0005940969666355689], Time taken: 25.957823080942035
Epoch: 221, Avg Train Loss: 0.3840214671833175, Avg Test Loss: 0.5421038718858118, LR: [0.0005910122789317546], Time taken: 25.95225842949003
Epoch: 222, Avg Train Loss: 0.38395862643207823, Avg Test Loss: 0.5444433533501816, LR: [0.0005879240179581499], Time taken: 25.92576492484659
Epoch: 223, Avg Train Loss: 0.3838573044964245, Avg Test Loss: 0.5444572800836266, LR: [0.00058483230563401], Time taken: 25.921655736863613
Epoch: 224, Avg Train Loss: 0.3836551512990679, Avg Test Loss: 0.5486380391767822, LR: [0.0005817372640148439], Time taken: 25.973887008614838
Epoch: 225, Avg Train Loss: 0.3835596496505397, Avg Test Loss: 0.5432785610048797, LR: [0.0005786390152875948], Time taken: 25.95795921329409
Epoch: 226, Avg Train Loss: 0.3835276685655117, Avg Test Loss: 0.5440117037771222, LR: [0.0005755376817658176], Time taken: 25.95674840733409
Epoch: 227, Avg Train Loss: 0.38333846767033847, Avg Test Loss: 0.5423745797004749, LR: [0.0005724333858848495], Time taken: 25.924956229515374
Epoch: 228, Avg Train Loss: 0.38326693730694905, Avg Test Loss: 0.5467333950169072, LR: [0.0005693262501969762], Time taken: 25.992780295200646
Epoch: 229, Avg Train Loss: 0.3833715626171657, Avg Test Loss: 0.543343390512444, LR: [0.0005662163973665945], Time taken: 25.965099446475506
Epoch: 230, Avg Train Loss: 0.38310957327485085, Avg Test Loss: 0.5432285318350466, LR: [0.0005631039501653694], Time taken: 25.948484729975462
Epoch: 231, Avg Train Loss: 0.383066789912326, Avg Test Loss: 0.5426304679976944, LR: [0.0005599890314673869], Time taken: 25.9313362557441
Epoch: 232, Avg Train Loss: 0.3830364510416985, Avg Test Loss: 0.5428528850199984, LR: [0.0005568717642443034], Time taken: 25.97274996805936
Epoch: 233, Avg Train Loss: 0.38296921466078077, Avg Test Loss: 0.5454819247175758, LR: [0.0005537522715604917], Time taken: 25.93231793306768
Epoch: 234, Avg Train Loss: 0.3829076288001878, Avg Test Loss: 0.5441691653029304, LR: [0.0005506306765681811], Time taken: 25.936071516945958
Epoch: 235, Avg Train Loss: 0.3826731813805444, Avg Test Loss: 0.5449580555673704, LR: [0.0005475071025025973], Time taken: 25.934190437197685
Epoch: 236, Avg Train Loss: 0.3826380812696048, Avg Test Loss: 0.5457812873528061, LR: [0.0005443816726770956], Time taken: 25.98581829853356
Epoch: 237, Avg Train Loss: 0.3826156279870442, Avg Test Loss: 0.5440434913472824, LR: [0.0005412545104782941], Time taken: 25.946164865978062
Epoch: 238, Avg Train Loss: 0.38246442622372084, Avg Test Loss: 0.546329363239143, LR: [0.0005381257393612018], Time taken: 25.940332036465406
Epoch: 239, Avg Train Loss: 0.3823387778231076, Avg Test Loss: 0.5441427351041876, LR: [0.0005349954828443452], Time taken: 25.93892266601324
Epoch: 240, Avg Train Loss: 0.3822353135262217, Avg Test Loss: 0.5450895273463449, LR: [0.0005318638645048914], Time taken: 25.963281591422856
Epoch: 241, Avg Train Loss: 0.3822438855256353, Avg Test Loss: 0.546849852783508, LR: [0.0005287310079737706], Time taken: 25.896920829080045
Epoch: 242, Avg Train Loss: 0.3821630667362894, Avg Test Loss: 0.5468350145711139, LR: [0.0005255970369307943], Time taken: 25.93486215174198
Epoch: 243, Avg Train Loss: 0.3821039948080267, Avg Test Loss: 0.5453563507774538, LR: [0.0005224620750997729], Time taken: 25.933027000166476
Epoch: 244, Avg Train Loss: 0.3819824706230845, Avg Test Loss: 0.545371010063505, LR: [0.0005193262462436317], Time taken: 25.989151972346008
Epoch: 245, Avg Train Loss: 0.3819742990391595, Avg Test Loss: 0.5458428415415817, LR: [0.0005161896741595244], Time taken: 25.956368173472583
Epoch: 246, Avg Train Loss: 0.38188206244792255, Avg Test Loss: 0.5448248798711746, LR: [0.0005130524826739464], Time taken: 25.937975057400763
Epoch: 247, Avg Train Loss: 0.381702469927924, Avg Test Loss: 0.5449107370529462, LR: [0.0005099147956378458], Time taken: 25.97167087905109
Epoch: 248, Avg Train Loss: 0.38152051685111865, Avg Test Loss: 0.5447774691746967, LR: [0.000506776736921734], Time taken: 25.94967212341726
Epoch: 249, Avg Train Loss: 0.38155172392725945, Avg Test Loss: 0.5457733702134097, LR: [0.0005036384304107961], Time taken: 25.90526452101767
Epoch: 250, Avg Train Loss: 0.38163168409041, Avg Test Loss: 0.5457981523760418, LR: [0.0005004999999999994], Time taken: 25.96007548738271
Epoch: 251, Avg Train Loss: 0.38138717742902895, Avg Test Loss: 0.5466170169409577, LR: [0.0004973615695892027], Time taken: 25.977949308231473
Epoch: 252, Avg Train Loss: 0.38142787579979215, Avg Test Loss: 0.5448519737020184, LR: [0.0004942232630782647], Time taken: 25.99528308492154
Epoch: 253, Avg Train Loss: 0.38118755923850195, Avg Test Loss: 0.5468187720665444, LR: [0.0004910852043621529], Time taken: 25.958277543075383
Epoch: 254, Avg Train Loss: 0.38128855930907385, Avg Test Loss: 0.5473069591743661, LR: [0.0004879475173260523], Time taken: 25.972157732583582
Epoch: 255, Avg Train Loss: 0.38114403848137174, Avg Test Loss: 0.5496678295800395, LR: [0.0004848103258404743], Time taken: 25.930046607740223
Epoch: 256, Avg Train Loss: 0.3810171513685158, Avg Test Loss: 0.5486058604458715, LR: [0.00048167375375636706], Time taken: 25.90490477718413
Epoch: 257, Avg Train Loss: 0.3808976663010461, Avg Test Loss: 0.5457588085401514, LR: [0.00047853792490022603], Time taken: 25.939002882689238
Epoch: 258, Avg Train Loss: 0.3809037698166711, Avg Test Loss: 0.5504273154203311, LR: [0.0004754029630692046], Time taken: 25.93282854463905
Epoch: 259, Avg Train Loss: 0.38081506682293753, Avg Test Loss: 0.5475718463256863, LR: [0.0004722689920262282], Time taken: 25.932151497341692
Epoch: 260, Avg Train Loss: 0.3807522234107767, Avg Test Loss: 0.5506017418162882, LR: [0.00046913613549510753], Time taken: 25.95308221038431
Epoch: 261, Avg Train Loss: 0.38059544031109127, Avg Test Loss: 0.5502227447410621, LR: [0.00046600451715565386], Time taken: 25.939807822927833
Epoch: 262, Avg Train Loss: 0.3805111797792571, Avg Test Loss: 0.5483183174173206, LR: [0.00046287426063879706], Time taken: 25.950651518069208
Epoch: 263, Avg Train Loss: 0.38053290652377264, Avg Test Loss: 0.5486788422515627, LR: [0.0004597454895217048], Time taken: 25.94979688152671
Epoch: 264, Avg Train Loss: 0.38046833319323403, Avg Test Loss: 0.5478700825919075, LR: [0.0004566183273229033], Time taken: 25.99426402337849
Epoch: 265, Avg Train Loss: 0.3804050776575293, Avg Test Loss: 0.5479560247405078, LR: [0.00045349289749740165], Time taken: 25.94033577479422
Epoch: 266, Avg Train Loss: 0.3801849259861878, Avg Test Loss: 0.5491914926540284, LR: [0.00045036932343181773], Time taken: 25.953576734289527
Epoch: 267, Avg Train Loss: 0.3800712472626141, Avg Test Loss: 0.5488997675629508, LR: [0.0004472477284395072], Time taken: 25.951963902451098
Epoch: 268, Avg Train Loss: 0.38000376969575883, Avg Test Loss: 0.5518784989927356, LR: [0.0004441282357556954], Time taken: 25.962787718512118
Epoch: 269, Avg Train Loss: 0.38011958173343113, Avg Test Loss: 0.5475112029133063, LR: [0.0004410109685326122], Time taken: 26.003119002096355
Epoch: 270, Avg Train Loss: 0.3800844116934708, Avg Test Loss: 0.5488977226332525, LR: [0.00043789604983462965], Time taken: 25.922869365662336
Epoch: 271, Avg Train Loss: 0.37996912236724584, Avg Test Loss: 0.5493581429130904, LR: [0.00043478360263340444], Time taken: 25.967132894322276
Epoch: 272, Avg Train Loss: 0.37990862407854625, Avg Test Loss: 0.547629853686821, LR: [0.0004316737498030228], Time taken: 25.942327434197068
Epoch: 273, Avg Train Loss: 0.3799023221646036, Avg Test Loss: 0.5480683849969038, LR: [0.00042856661411514954], Time taken: 25.986931443214417
Epoch: 274, Avg Train Loss: 0.3796085440686771, Avg Test Loss: 0.5476825867886254, LR: [0.00042546231823418134], Time taken: 25.99088974390179
Epoch: 275, Avg Train Loss: 0.3796679948057447, Avg Test Loss: 0.5494967164477893, LR: [0.0004223609847124042], Time taken: 25.958153679035604
Epoch: 276, Avg Train Loss: 0.37943023539015225, Avg Test Loss: 0.5488007020087582, LR: [0.00041926273598515514], Time taken: 25.925823740661144
Epoch: 277, Avg Train Loss: 0.3795533528285367, Avg Test Loss: 0.5504576888976935, LR: [0.0004161676943659889], Time taken: 25.98731398396194
Epoch: 278, Avg Train Loss: 0.37942308112978934, Avg Test Loss: 0.5512312689110223, LR: [0.00041307598204184915], Time taken: 25.886691045947373
Epoch: 279, Avg Train Loss: 0.37933541610836985, Avg Test Loss: 0.5477317719597796, LR: [0.0004099877210682444], Time taken: 25.994779937900603
Epoch: 280, Avg Train Loss: 0.3793554639177663, Avg Test Loss: 0.5482914369379446, LR: [0.00040690303336443], Time taken: 25.9939598524943
Epoch: 281, Avg Train Loss: 0.379214611862387, Avg Test Loss: 0.5497719283052797, LR: [0.0004038220407085949], Time taken: 25.965404957532883
Epoch: 282, Avg Train Loss: 0.37913728239280836, Avg Test Loss: 0.5493663702579896, LR: [0.00040074486473305325], Time taken: 25.932995630428195
Epoch: 283, Avg Train Loss: 0.3790830043809755, Avg Test Loss: 0.5493292134011033, LR: [0.0003976716269194437], Time taken: 25.948047357611358
Epoch: 284, Avg Train Loss: 0.37905494741031104, Avg Test Loss: 0.550364335666058, LR: [0.00039460244859393324], Time taken: 25.96108779218048
Epoch: 285, Avg Train Loss: 0.37881641824330603, Avg Test Loss: 0.5483634890334216, LR: [0.00039153745092242653], Time taken: 25.9070463757962
Epoch: 286, Avg Train Loss: 0.37888996739472663, Avg Test Loss: 0.5491954758938952, LR: [0.00038847675490578357], Time taken: 25.91629645973444
Epoch: 287, Avg Train Loss: 0.3787361056676933, Avg Test Loss: 0.5494665813538782, LR: [0.00038542048137504256], Time taken: 25.96241160109639
Epoch: 288, Avg Train Loss: 0.3786990758563791, Avg Test Loss: 0.5517378845399193, LR: [0.000382368750986649], Time taken: 25.93785473331809
Epoch: 289, Avg Train Loss: 0.378705798302378, Avg Test Loss: 0.5518952489517478, LR: [0.00037932168421769347], Time taken: 25.965535565279424
Epoch: 290, Avg Train Loss: 0.37870783092720167, Avg Test Loss: 0.5500866731120303, LR: [0.00037627940136115463], Time taken: 25.962719101458788
Epoch: 291, Avg Train Loss: 0.37861060329845975, Avg Test Loss: 0.5482029919703577, LR: [0.00037324202252115023], Time taken: 25.953346799127758
Epoch: 292, Avg Train Loss: 0.3785397445516927, Avg Test Loss: 0.5504625443859181, LR: [0.000370209667608196], Time taken: 25.975378980860114
Epoch: 293, Avg Train Loss: 0.3783425965479442, Avg Test Loss: 0.5482428138447729, LR: [0.000367182456334472], Time taken: 25.921070333570242
Epoch: 294, Avg Train Loss: 0.378366073433842, Avg Test Loss: 0.5498596303084166, LR: [0.0003641605082090955], Time taken: 25.951233126223087
Epoch: 295, Avg Train Loss: 0.37830823383161, Avg Test Loss: 0.5503409085395706, LR: [0.00036114394253340443], Time taken: 25.95311784837395
Epoch: 296, Avg Train Loss: 0.3782792854521956, Avg Test Loss: 0.5514141173435235, LR: [0.00035813287839624647], Time taken: 25.970426733605564
Epoch: 297, Avg Train Loss: 0.37817619240709716, Avg Test Loss: 0.5513134002474781, LR: [0.0003551274346692778], Time taken: 25.96242070477456
Epoch: 298, Avg Train Loss: 0.3780589067510196, Avg Test Loss: 0.5489718737620781, LR: [0.0003521277300022706], Time taken: 26.010363705456257
Epoch: 299, Avg Train Loss: 0.37800256365111895, Avg Test Loss: 0.5513041047612095, LR: [0.00034913388281842904], Time taken: 25.946985791437328
Epoch: 300, Avg Train Loss: 0.37793559368167606, Avg Test Loss: 0.5502442316815629, LR: [0.0003461460113097134], Time taken: 25.926309552975
Epoch: 301, Avg Train Loss: 0.3778456184480872, Avg Test Loss: 0.5502124054850075, LR: [0.00034316423343217487], Time taken: 25.98208550643176
Epoch: 302, Avg Train Loss: 0.37789573722652026, Avg Test Loss: 0.5517997010481465, LR: [0.0003401886669012985], Time taken: 25.961486430838704
Epoch: 303, Avg Train Loss: 0.377692296143089, Avg Test Loss: 0.5508381184585698, LR: [0.0003372194291873559], Time taken: 25.961686063557863
Epoch: 304, Avg Train Loss: 0.3777051626571587, Avg Test Loss: 0.5502401311644289, LR: [0.0003342566375107678], Time taken: 25.91648863069713
Epoch: 305, Avg Train Loss: 0.3775987386703491, Avg Test Loss: 0.5495477655216637, LR: [0.00033130040883747654], Time taken: 25.93260168749839
Epoch: 306, Avg Train Loss: 0.3775934098022325, Avg Test Loss: 0.550356055208109, LR: [0.0003283508598743283], Time taken: 25.95906799659133
Epoch: 307, Avg Train Loss: 0.3774745985865593, Avg Test Loss: 0.5505265632731237, LR: [0.00032540810706446565], Time taken: 25.932935091666877
Epoch: 308, Avg Train Loss: 0.3775480704648154, Avg Test Loss: 0.5535683224767179, LR: [0.0003224722665827309], Time taken: 25.905721977353096
Epoch: 309, Avg Train Loss: 0.3773449890315533, Avg Test Loss: 0.5513330390084077, LR: [0.00031954345433107904], Time taken: 25.97187844105065
Epoch: 310, Avg Train Loss: 0.3772832776818957, Avg Test Loss: 0.5522820708929846, LR: [0.00031662178593400294], Time taken: 25.972581865265965
Epoch: 311, Avg Train Loss: 0.3772798549916063, Avg Test Loss: 0.5513625306616072, LR: [0.00031370737673396833], Time taken: 25.953752330504358
Epoch: 312, Avg Train Loss: 0.3772266410291195, Avg Test Loss: 0.5529970808700254, LR: [0.00031080034178685996], Time taken: 25.94470202177763
Epoch: 313, Avg Train Loss: 0.37720021360686845, Avg Test Loss: 0.5508258456626853, LR: [0.00030790079585744], Time taken: 25.94841875694692
Epoch: 314, Avg Train Loss: 0.3771032437682152, Avg Test Loss: 0.5502851798477065, LR: [0.00030500885341481706], Time taken: 25.97449386678636
Epoch: 315, Avg Train Loss: 0.37717243347849166, Avg Test Loss: 0.5538520432836546, LR: [0.0003021246286279266], Time taken: 25.938506755046546
Epoch: 316, Avg Train Loss: 0.37697112496410096, Avg Test Loss: 0.550341845387729, LR: [0.00029924823536102505], Time taken: 25.988266160711646
Epoch: 317, Avg Train Loss: 0.3769292174705437, Avg Test Loss: 0.553973926084607, LR: [0.00029637978716919326], Time taken: 25.910872384905815
Epoch: 318, Avg Train Loss: 0.37683619814259667, Avg Test Loss: 0.552378774567462, LR: [0.0002935193972938541], Time taken: 25.968786959536374
Epoch: 319, Avg Train Loss: 0.3767969442265374, Avg Test Loss: 0.5532416041759544, LR: [0.00029066717865830233], Time taken: 25.954764486290514
Epoch: 320, Avg Train Loss: 0.37677266438092505, Avg Test Loss: 0.5511824876098125, LR: [0.00028782324386324577], Time taken: 25.98601219896227
Epoch: 321, Avg Train Loss: 0.37666452931506295, Avg Test Loss: 0.5515051047049396, LR: [0.00028498770518236075], Time taken: 25.942873435094953
Epoch: 322, Avg Train Loss: 0.3766330795628684, Avg Test Loss: 0.5532057211751479, LR: [0.00028216067455785873], Time taken: 25.928410685621202
Epoch: 323, Avg Train Loss: 0.37657444647380284, Avg Test Loss: 0.5532847918440069, LR: [0.0002793422635960684], Time taken: 25.89551794808358
Epoch: 324, Avg Train Loss: 0.37655399814248086, Avg Test Loss: 0.5526354825128535, LR: [0.0002765325835630286], Time taken: 25.904719918966293
Epoch: 325, Avg Train Loss: 0.3764243877359799, Avg Test Loss: 0.551981221787888, LR: [0.000273731745380096], Time taken: 25.928920682519674
Epoch: 326, Avg Train Loss: 0.3763945498636791, Avg Test Loss: 0.5541674128080639, LR: [0.00027093985961956644], Time taken: 25.919254571199417
Epoch: 327, Avg Train Loss: 0.3763875942145075, Avg Test Loss: 0.5521225851979361, LR: [0.00026815703650030916], Time taken: 25.927726352587342
Epoch: 328, Avg Train Loss: 0.3763512396386692, Avg Test Loss: 0.5518006933137304, LR: [0.00026538338588341615], Time taken: 25.9706600792706
Epoch: 329, Avg Train Loss: 0.37622744260089735, Avg Test Loss: 0.5521837436031587, LR: [0.00026261901726786397], Time taken: 25.94769121427089
Epoch: 330, Avg Train Loss: 0.37626744263938494, Avg Test Loss: 0.5523065295437494, LR: [0.000259864039786193], Time taken: 25.961808365769684
Epoch: 331, Avg Train Loss: 0.3761724895664624, Avg Test Loss: 0.5529441891737784, LR: [0.00025711856220019626], Time taken: 25.964086627587676
Epoch: 332, Avg Train Loss: 0.37609537478004185, Avg Test Loss: 0.553944780713036, LR: [0.0002543826928966279], Time taken: 25.914367687888443
Epoch: 333, Avg Train Loss: 0.3760548526687281, Avg Test Loss: 0.5530308684205064, LR: [0.000251656539882924], Time taken: 25.871274287812412
Epoch: 334, Avg Train Loss: 0.3759579813906125, Avg Test Loss: 0.5539705127491696, LR: [0.0002489402107829371], Time taken: 25.907342745922506
Epoch: 335, Avg Train Loss: 0.37599429062434603, Avg Test Loss: 0.5530595648322449, LR: [0.0002462338128326892], Time taken: 25.934168132022023
Epoch: 336, Avg Train Loss: 0.3758609619523798, Avg Test Loss: 0.5538476374999693, LR: [0.00024353745287613711], Time taken: 25.93858760409057
Epoch: 337, Avg Train Loss: 0.3757603865649019, Avg Test Loss: 0.5533716503121503, LR: [0.00024085123736095537], Time taken: 25.951468468643725
Epoch: 338, Avg Train Loss: 0.37575612461992675, Avg Test Loss: 0.5550797989996803, LR: [0.00023817527233433236], Time taken: 25.945270638912916
Epoch: 339, Avg Train Loss: 0.3757011871252741, Avg Test Loss: 0.5535278457169935, LR: [0.0002355096634387861], Time taken: 25.899741449393332
Epoch: 340, Avg Train Loss: 0.37563651140247073, Avg Test Loss: 0.5523994632947001, LR: [0.00023285451590799095], Time taken: 25.966567741706967
Epoch: 341, Avg Train Loss: 0.3756261586078576, Avg Test Loss: 0.554125566694153, LR: [0.00023020993456262522], Time taken: 25.89211614523083
Epoch: 342, Avg Train Loss: 0.3755581105394023, Avg Test Loss: 0.5550586671859574, LR: [0.0002275760238062323], Time taken: 25.9089146964252
Epoch: 343, Avg Train Loss: 0.37554320309843336, Avg Test Loss: 0.5552638798024732, LR: [0.0002249528876210988], Time taken: 25.901885726489127
Epoch: 344, Avg Train Loss: 0.37539443905864445, Avg Test Loss: 0.5550774889403163, LR: [0.00022234062956414974], Time taken: 25.93062295205891
Epoch: 345, Avg Train Loss: 0.3754033003534589, Avg Test Loss: 0.5541805706387811, LR: [0.0002197393527628604], Time taken: 25.926391628570855
Epoch: 346, Avg Train Loss: 0.3753664346677916, Avg Test Loss: 0.5547869766182857, LR: [0.0002171491599111849], Time taken: 25.945118438452482
Epoch: 347, Avg Train Loss: 0.3752769658608096, Avg Test Loss: 0.555960398232358, LR: [0.00021457015326550147], Time taken: 25.95343612227589
Epoch: 348, Avg Train Loss: 0.3753043904900551, Avg Test Loss: 0.5544805218523148, LR: [0.00021200243464057712], Time taken: 25.907551122829318
Epoch: 349, Avg Train Loss: 0.3752206771501473, Avg Test Loss: 0.5534478592133534, LR: [0.000209446105405546], Time taken: 25.939405081793666
Epoch: 350, Avg Train Loss: 0.37512000256351063, Avg Test Loss: 0.5547413463400873, LR: [0.0002069012664799094], Time taken: 25.93774059601128
Epoch: 351, Avg Train Loss: 0.3751184893505914, Avg Test Loss: 0.5559318653259115, LR: [0.0002043680183295506], Time taken: 25.93275675084442
Epoch: 352, Avg Train Loss: 0.3750190123915672, Avg Test Loss: 0.5540890865930685, LR: [0.0002018464609627692], Time taken: 25.905306663364172
Epoch: 353, Avg Train Loss: 0.3749807296054704, Avg Test Loss: 0.5558739148435139, LR: [0.0001993366939263318], Time taken: 25.895123595371842
Epoch: 354, Avg Train Loss: 0.3750335324023451, Avg Test Loss: 0.5548321794699184, LR: [0.00019683881630154425], Time taken: 25.936107955873013
Epoch: 355, Avg Train Loss: 0.37492470549685614, Avg Test Loss: 0.5544537133495518, LR: [0.00019435292670033806], Time taken: 25.897768894210458
Epoch: 356, Avg Train Loss: 0.37484167707817895, Avg Test Loss: 0.5550271705643066, LR: [0.0001918791232613776], Time taken: 25.940386163070798
Epoch: 357, Avg Train Loss: 0.37481039794428006, Avg Test Loss: 0.5550573680590257, LR: [0.0001894175036461876], Time taken: 25.91341149993241
Epoch: 358, Avg Train Loss: 0.37477474180715425, Avg Test Loss: 0.5547980278772545, LR: [0.0001869681650352949], Time taken: 25.92772585246712
Epoch: 359, Avg Train Loss: 0.3747092798352242, Avg Test Loss: 0.5561740782563274, LR: [0.00018453120412439408], Time taken: 25.904074472375214
Epoch: 360, Avg Train Loss: 0.3746530587119716, Avg Test Loss: 0.5547163424023701, LR: [0.0001821067171205292], Time taken: 25.894698419608176
Epoch: 361, Avg Train Loss: 0.37458461565630774, Avg Test Loss: 0.5567141438025115, LR: [0.000179694799738296], Time taken: 25.91299618501216
Epoch: 362, Avg Train Loss: 0.3745751617210252, Avg Test Loss: 0.5563650899678679, LR: [0.00017729554719606225], Time taken: 25.897849230095744
Epoch: 363, Avg Train Loss: 0.37449339106678964, Avg Test Loss: 0.5547119791231758, LR: [0.00017490905421221073], Time taken: 25.91641807742417
Epoch: 364, Avg Train Loss: 0.3744693502783775, Avg Test Loss: 0.5561038258501743, LR: [0.00017253541500139807], Time taken: 25.96626484952867
Epoch: 365, Avg Train Loss: 0.37441308413233076, Avg Test Loss: 0.555956098801232, LR: [0.00017017472327083554], Time taken: 25.91917242575437
Epoch: 366, Avg Train Loss: 0.3744220858173711, Avg Test Loss: 0.5550246927492015, LR: [0.00016782707221659108], Time taken: 25.94987583719194
Epoch: 367, Avg Train Loss: 0.37435205483010836, Avg Test Loss: 0.5586343992225745, LR: [0.0001654925545199081], Time taken: 25.906325154937804
Epoch: 368, Avg Train Loss: 0.3743365845509938, Avg Test Loss: 0.5562270779210068, LR: [0.00016317126234354802], Time taken: 25.936346645466983
Epoch: 369, Avg Train Loss: 0.374250529812915, Avg Test Loss: 0.5562136201842222, LR: [0.00016086328732815134], Time taken: 25.865745443850756
Epoch: 370, Avg Train Loss: 0.374261645759855, Avg Test Loss: 0.5557204807622429, LR: [0.0001585687205886199], Time taken: 25.909159294329584
Epoch: 371, Avg Train Loss: 0.3742046079465321, Avg Test Loss: 0.5563739490559617, LR: [0.00015628765271051914], Time taken: 25.917002893052995
